ticker,headline,summary,source,date,label_text,label,true_label,headline_clean,finbert_model,finbert_label,finbert_compound_score,finbert_score_positive,finbert_score_negative,finbert_score_neutral
SPY,Net sales in 2007 are expected to be 10 % up on 2006 .,,FinancialPhraseBank,2025-10-27,positive,2.0,positive,Net sales in 2007 are expected to be 10 % up on 2006 .,FinBERT,positive,0.9392377398908138,0.9567500948905945,0.017512354999780655,0.025737518444657326
SPY,"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",,FinancialPhraseBank,2025-08-07,positive,2.0,positive,"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .",FinBERT,negative,-0.9520752411335707,0.019461216405034065,0.9715364575386047,0.009002422913908958
SPY,"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .",,FinancialPhraseBank,2025-04-30,positive,2.0,positive,"Operating profit was EUR 9.8 mn , compared to a loss of EUR 12.7 mn in the corresponding period in 2009 .",FinBERT,positive,0.7689549773931503,0.8745720386505127,0.10561706125736237,0.019810901954770088
SPY,"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",,FinancialPhraseBank,2024-09-06,positive,2.0,positive,"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",FinBERT,negative,-0.2053757905960083,0.38825052976608276,0.5936263203620911,0.018123140558600426
SPY,"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",,FinancialPhraseBank,2024-09-11,positive,2.0,positive,"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",FinBERT,positive,0.7872904390096664,0.8849397897720337,0.09764935076236725,0.01741086132824421
SPY,"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",,FinancialPhraseBank,2024-02-05,positive,2.0,positive,"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",FinBERT,neutral,0.22084965091198683,0.2280878871679306,0.007238236255943775,0.7646738886833191
SPY,Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,,FinancialPhraseBank,2024-09-09,positive,2.0,positive,Rapala said it estimates it will make savings of 1-2 mln eur a year by centralising its French operations at one site .,FinBERT,positive,0.9046732876449823,0.9134542942047119,0.008781006559729576,0.07776469737291336
SPY,"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .",,FinancialPhraseBank,2025-12-02,positive,2.0,positive,"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .",FinBERT,positive,0.921596335247159,0.9504228830337524,0.028826547786593437,0.020750612020492554
SPY,"Sales are expected to increase in the end of the year 2006 , however .",,FinancialPhraseBank,2024-08-13,positive,2.0,positive,"Sales are expected to increase in the end of the year 2006 , however .",FinBERT,positive,0.9354908149689436,0.9532482028007507,0.017757387831807137,0.028994455933570862
SPY,Satama 's net sales would be higher than the year before .,,FinancialPhraseBank,2024-09-04,positive,2.0,positive,Satama 's net sales would be higher than the year before .,FinBERT,positive,0.9406920121982694,0.9529557228088379,0.012263710610568523,0.03478064015507698
SPY,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",,FinancialPhraseBank,2025-02-03,positive,2.0,positive,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",FinBERT,positive,0.9418763276189566,0.9574609994888306,0.015584671869874,0.02695433609187603
SPY,The actions are expected to deliver annual cost savings of some EUR15-20m .,,FinancialPhraseBank,2024-03-28,positive,2.0,positive,The actions are expected to deliver annual cost savings of some EUR15-20m .,FinBERT,positive,0.9355764398351312,0.9496346116065979,0.014058171771466732,0.03630717471241951
SPY,The company is well positioned in Brazil and Uruguay .,,FinancialPhraseBank,2024-08-06,positive,2.0,positive,The company is well positioned in Brazil and Uruguay .,FinBERT,positive,0.7200654363259673,0.7264488339424133,0.006383397616446018,0.26716774702072144
SPY,The company reports a loss for the period of EUR 0.4 mn compared to a loss of EUR 1.9 mn in the corresponding period in 2005 .,,FinancialPhraseBank,2025-10-17,positive,2.0,positive,The company reports a loss for the period of EUR 0.4 mn compared to a loss of EUR 1.9 mn in the corresponding period in 2005 .,FinBERT,negative,-0.9224283806979656,0.03416942432522774,0.9565978050231934,0.009232725016772747
SPY,The company turned to earnings per share ( EPS ) of EUR 0.03 versus loss per share of EUR 0.01 .,,FinancialPhraseBank,2024-03-08,positive,2.0,positive,The company turned to earnings per share  EPS  of EUR 0.03 versus loss per share of EUR 0.01 .,FinBERT,positive,0.8881897367537022,0.9258219599723816,0.03763222321867943,0.03654579445719719
SPY,"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",,FinancialPhraseBank,2024-04-26,positive,2.0,positive,"The fourth quarter saw Rapala swing back to a pretax profit of 1.5 mln eur from a year earlier loss of 1.2 mln on the back of a 30 pct uplift in sales to 44.8 mln eur , and a stronger performance in North America .",FinBERT,positive,0.9163335412740707,0.9499357342720032,0.033602192997932434,0.01646207459270954
SPY,The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,,FinancialPhraseBank,2025-05-20,positive,2.0,positive,The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,FinBERT,positive,0.9366505239158869,0.9523037075996399,0.015653183683753014,0.03204312548041344
SPY,These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .,,FinancialPhraseBank,2024-07-25,positive,2.0,positive,These measures are expected to produce annual cost savings of EUR 1.5 million starting in 2007 .,FinBERT,positive,0.9189561633393168,0.9297787547111511,0.010822591371834278,0.05939862132072449
SPY,This will bring cost savings of about EUR 3mn a year .,,FinancialPhraseBank,2025-04-23,positive,2.0,positive,This will bring cost savings of about EUR 3mn a year .,FinBERT,positive,0.9227361623197794,0.9331372380256653,0.010401075705885887,0.05646177753806114
SPY,"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",,FinancialPhraseBank,2025-10-28,positive,2.0,positive,"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .",FinBERT,positive,0.927902496419847,0.94120192527771,0.01329942885786295,0.04549863934516907
SPY,"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",,FinancialPhraseBank,2024-03-28,positive,2.0,positive,"2010 16 July 2010 - Finnish steel maker Rautaruukki Oyj HEL : RTRKS , or Ruukki , said today it turned to a net profit of EUR20m in the second quarter of 2010 from a net loss of EUR94m in the corresponding period last year .",FinBERT,positive,0.9155152197927237,0.9433387517929077,0.02782353200018406,0.028837615624070168
SPY,28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,,FinancialPhraseBank,2025-05-19,positive,2.0,positive,28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,FinBERT,positive,0.9003189764916897,0.9398723840713501,0.039553407579660416,0.020574228838086128
SPY,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",,FinancialPhraseBank,2025-04-02,positive,2.0,positive,"3 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",FinBERT,positive,0.9052532464265823,0.9397504329681396,0.03449718654155731,0.025752458721399307
SPY,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",,FinancialPhraseBank,2024-07-16,positive,2.0,positive,"4 February 2011 - Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said Wednesday its net profit rocketed to EUR4 .8 m in 2010 from EUR416 ,000 in 2009 and it lifted its dividend proposal .",FinBERT,positive,0.9039510153234005,0.9393893480300903,0.035438332706689835,0.025172365829348564
SPY,"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",,FinancialPhraseBank,2024-10-28,positive,2.0,positive,"Cargotec Corporation , Press Release , August 26 , 2008 at 10 a.m. Finnish time Cargotec 's MacGREGOR business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order .",FinBERT,positive,0.9218076467514038,0.9438159465789795,0.022008299827575684,0.034175798296928406
SPY,"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .",,FinancialPhraseBank,2025-09-01,positive,2.0,positive,"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .",FinBERT,positive,0.8219149708747864,0.9020430445671082,0.08012807369232178,0.017828896641731262
SPY,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",,FinancialPhraseBank,2025-03-20,positive,2.0,positive,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .",FinBERT,positive,0.8814704939723015,0.9319615364074707,0.05049104243516922,0.017547480762004852
SPY,Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,,FinancialPhraseBank,2024-02-14,positive,2.0,positive,Finnish consumer packaging manufacturer Huhtamaki Oyj said it swung to a net profit of 84.1 mln euro $ 105.6 mln in the first nine months of 2006 from a net loss of 2.6 mln euro $ 3.3 mln in the same period of 2005 .,FinBERT,positive,0.9223545975983143,0.9485042095184326,0.026149611920118332,0.02534620463848114
SPY,"Finnish dental care group Oral Hammaslaakarit Oyj posted a total net profit of 849,000 euro $ 1.1 mln in the first nine months of 2006 versus a net loss of 331,000 euro $ 421,000 in the same period of 2005 .",,FinancialPhraseBank,2025-02-03,positive,2.0,positive,"Finnish dental care group Oral Hammaslaakarit Oyj posted a total net profit of 849,000 euro $ 1.1 mln in the first nine months of 2006 versus a net loss of 331,000 euro $ 421,000 in the same period of 2005 .",FinBERT,positive,0.7759030237793922,0.8774185180664062,0.10151549428701401,0.021065987646579742
SPY,"Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 .",,FinancialPhraseBank,2025-03-03,positive,2.0,positive,"Finnish IT consultancy Satama Interactive Oyj posted a net profit of 1.4 mln euro $ 2.0 mln for the first nine months of 2007 , compared to a net loss of 462,000 euro $ 664,000 for the same period of 2006 .",FinBERT,positive,0.5561882853507996,0.7675514221191406,0.21136313676834106,0.021085426211357117
SPY,"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",,FinancialPhraseBank,2025-08-22,positive,2.0,positive,"Finnish pulp and paper machinery maker Vaahto Group Oyj swung to a 1.1 mln euro $ 1.4 mln net profit in the fiscal 2005-06 , ended August 31 , 2006 , from a 249,000 euro $ 319,000 net loss in the fiscal 2004-05 .",FinBERT,positive,0.8517139777541161,0.9169298410415649,0.06521586328744888,0.01785421557724476
SPY,Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,,FinancialPhraseBank,2025-10-29,positive,2.0,positive,Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,FinBERT,positive,0.921105545014143,0.9479690194129944,0.026863474398851395,0.02516753226518631
SPY,"In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .",,FinancialPhraseBank,2025-02-04,positive,2.0,positive,"In the second quarter of 2010 , the company 's net profit was EUR1 .7 m compared to a net loss of EUR1 .3 m in April-June 2009 .",FinBERT,positive,0.5445160418748856,0.7615025639533997,0.2169865220785141,0.02151089906692505
SPY,It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,,FinancialPhraseBank,2024-07-19,positive,2.0,positive,It therefore seems that Finnish shipping company Viking Line will get the subsidy it needs to order its new LNG-fuelled vessel .,FinBERT,positive,0.9319279789924622,0.9442554712295532,0.012327492237091064,0.0434170626103878
SPY,"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",,FinancialPhraseBank,2025-08-15,positive,2.0,positive,"Jarmo Honkamaa , head of the oil refining business at Neste Oil , says the situation looks promising from their viewpoint .",FinBERT,positive,0.9136500414460897,0.9343752264976501,0.020725185051560402,0.04489952325820923
SPY,"ADP News - Feb 25 , 2009 - Finnish printed circuit board PCB maker Aspocomp Group Oyj HEL : ACG1V said today it swung to a net profit of EUR 300,000 USD 385,000 for 2008 versus a net loss of EUR 65.3 million",,FinancialPhraseBank,2024-01-26,positive,2.0,positive,"ADP News - Feb 25 , 2009 - Finnish printed circuit board PCB maker Aspocomp Group Oyj HEL : ACG1V said today it swung to a net profit of EUR 300,000 USD 385,000 for 2008 versus a net loss of EUR 65.3 million",FinBERT,positive,0.9092386178672314,0.9410325884819031,0.03179397061467171,0.027173379436135292
SPY,"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",,FinancialPhraseBank,2024-01-25,positive,2.0,positive,"ADP News - Nov 6 , 2008 - Finnish retail software developer Aldata Solution Oyj OMX : ALD1V said today that it swung to a net profit of EUR 2.1 million USD 2.7 m for the first nine months of 2008 versus a net loss of EU",FinBERT,positive,0.9189241863787174,0.9465920925140381,0.027667906135320663,0.025740059092640877
SPY,"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",,FinancialPhraseBank,2025-06-03,positive,2.0,positive,"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .",FinBERT,positive,0.8765018377453089,0.8838308453559875,0.007329007610678673,0.10884015262126923
SPY,"mn , and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",,FinancialPhraseBank,2024-09-02,positive,2.0,positive,"mn , and pretax profit to EUR 46.4 mn from EUR 35.8 mn in the third quarter of 2006 .",FinBERT,positive,0.8995039463043213,0.9386220574378967,0.03911811113357544,0.022259874269366264
SPY,"Net sales will , however , increase from 2005 .",,FinancialPhraseBank,2024-09-27,positive,2.0,positive,"Net sales will , however , increase from 2005 .",FinBERT,positive,0.9363303314894438,0.9568148255348206,0.020484494045376778,0.02270074002444744
SPY,Operating profit totaled EUR 17.7 mn compared to EUR 17.6 mn in the corresponding period in 2007 .,,FinancialPhraseBank,2025-12-03,positive,2.0,positive,Operating profit totaled EUR 17.7 mn compared to EUR 17.6 mn in the corresponding period in 2007 .,FinBERT,negative,-0.2888658940792084,0.34659186005592346,0.6354577541351318,0.017950354143977165
SPY,"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",,FinancialPhraseBank,2024-06-06,positive,2.0,positive,"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",FinBERT,positive,0.015859395265579224,0.4966876208782196,0.4808282256126404,0.02248411253094673
SPY,Profit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,,FinancialPhraseBank,2024-06-07,positive,2.0,positive,Profit for the period was EUR 15.6 mn compared to EUR 14.1 mn in 2007 .,FinBERT,negative,-0.5027836561203003,0.23933184146881104,0.7421154975891113,0.018552642315626144
SPY,"Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .",,FinancialPhraseBank,2024-11-06,positive,2.0,positive,"Quarterly diluted EPS on continuing operations came in at 0.21 eur , compared with last year 's 0.12 eur .",FinBERT,positive,0.3841879963874817,0.6778078079223633,0.2936198115348816,0.028572337701916695
SPY,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",,FinancialPhraseBank,2025-01-03,positive,2.0,positive,"Raute posted a net profit of 1.8 mln euro $ 2.6 mln for the third quarter of 2007 , compared to a net loss of 299,000 euro $ 430,000 for the corresponding period of 2006 .",FinBERT,positive,0.3269266188144684,0.6499647498130798,0.32303813099861145,0.026997128501534462
SPY,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,,FinancialPhraseBank,2024-03-18,positive,2.0,positive,Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .,FinBERT,negative,-0.6261880248785019,0.17742080986499786,0.8036088347434998,0.018970422446727753
SPY,"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",,FinancialPhraseBank,2025-10-02,positive,2.0,positive,"Russian export duties will activate harvesting in Finland , and sales in Russia will increase also .",FinBERT,positive,0.92605453543365,0.944668710231781,0.01861417479813099,0.036717142909765244
SPY,The company expects net sales to significantly increase from 2009 .,,FinancialPhraseBank,2024-08-14,positive,2.0,positive,The company expects net sales to significantly increase from 2009 .,FinBERT,positive,0.9343847800046206,0.9534193873405457,0.019034607335925102,0.02754598669707775
SPY,"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",,FinancialPhraseBank,2025-06-16,positive,2.0,positive,"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .",FinBERT,positive,0.8140060193836689,0.8573360443115234,0.04333002492785454,0.09933394193649292
SPY,The optimization of the steel components heating process will reduce the energy consumption .,,FinancialPhraseBank,2024-05-01,positive,2.0,positive,The optimization of the steel components heating process will reduce the energy consumption .,FinBERT,positive,0.8663007952272892,0.8757598996162415,0.009459104388952255,0.11478101462125778
SPY,This new partnership agreement represents a significant milestone for both parties .,,FinancialPhraseBank,2024-03-18,positive,2.0,positive,This new partnership agreement represents a significant milestone for both parties .,FinBERT,positive,0.9168298467993736,0.9293785691261292,0.012548722326755524,0.05807272717356682
SPY,"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 .",,FinancialPhraseBank,2025-10-28,positive,2.0,positive,"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 .",FinBERT,positive,0.9105326198041439,0.9312807321548462,0.020748112350702286,0.047971103340387344
SPY,"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital .",,FinancialPhraseBank,2024-09-05,neutral,1.0,neutral,"- Inge Larsen CFO, 29,045 shares , representing 0.50 % of the share capital .",FinBERT,neutral,-0.005506828427314758,0.02278311923146248,0.028289947658777237,0.9489269256591797
SPY,The forecast for 2012 is 3.3 % .,,FinancialPhraseBank,2025-07-01,neutral,1.0,neutral,The forecast for 2012 is 3.3 % .,FinBERT,neutral,-0.03237180784344673,0.04215754196047783,0.07452934980392456,0.8833130598068237
SPY,"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",,FinancialPhraseBank,2025-05-02,neutral,1.0,neutral,"The share capital of Alma Media Corporation business ID 1944757-4is EUR 45,031,513.80 and it is divided into 75,052,523 shares .",FinBERT,neutral,0.0029754992574453354,0.024197598919272423,0.021222099661827087,0.9545802474021912
SPY,The company is listed on the Nordic Exchange in Helsinki .,,FinancialPhraseBank,2024-01-11,neutral,1.0,neutral,The company is listed on the Nordic Exchange in Helsinki .,FinBERT,neutral,0.008813703432679176,0.02724500745534897,0.018431304022669792,0.9543236494064331
SPY,"Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore .",,FinancialPhraseBank,2025-03-13,neutral,1.0,neutral,"Incap Contract Manufacturing will carry out the manufacturing for these agreements at its factory in Tumkur , near Bangalore .",FinBERT,neutral,0.05657972674816847,0.06810808181762695,0.011528355069458485,0.9203636050224304
SPY,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",,FinancialPhraseBank,2025-09-11,neutral,1.0,neutral,"It will be operated by Nokia , and supported by its Nokia NetAct network and service management system .",FinBERT,neutral,0.1035827430896461,0.11129264533519745,0.007709902245551348,0.8809974789619446
SPY,Comptel Corporation will publish its financial statements for 2008 on 12 February 2009 .,,FinancialPhraseBank,2025-04-03,neutral,1.0,neutral,Comptel Corporation will publish its financial statements for 2008 on 12 February 2009 .,FinBERT,neutral,-0.01384056732058525,0.017615340650081635,0.031455907970666885,0.9509286880493164
SPY,The shops are located in the capital region and the Paijat-Hame region .,,FinancialPhraseBank,2024-03-15,neutral,1.0,neutral,The shops are located in the capital region and the Paijat-Hame region .,FinBERT,neutral,0.009244842454791069,0.03198035806417465,0.022735515609383583,0.9452840685844421
SPY,The annual net sales of the unit is some EUR 5 million and it currently employs some 55 people .,,FinancialPhraseBank,2024-11-29,neutral,1.0,neutral,The annual net sales of the unit is some EUR 5 million and it currently employs some 55 people .,FinBERT,neutral,0.011361576616764069,0.03432951122522354,0.022967934608459473,0.9427024722099304
JPM,"On the following workday customers can check from their home computers how their purchases are divided between different ingredient groups , how much energy various products contain and what is the nutritional content of all purchases .",,FinancialPhraseBank,2024-11-15,neutral,1.0,neutral,"On the following workday customers can check from their home computers how their purchases are divided between different ingredient groups , how much energy various products contain and what is the nutritional content of all purchases .",FinBERT,neutral,-0.010527525097131729,0.01989300362765789,0.03042052872478962,0.9496864676475525
SPY,Name of Company in which holdings have been acquired : Citycon Oyj 2 .,,FinancialPhraseBank,2024-03-12,neutral,1.0,neutral,Name of Company in which holdings have been acquired : Citycon Oyj 2 .,FinBERT,neutral,0.006533578038215637,0.027343980967998505,0.020810402929782867,0.951845645904541
SPY,"BasWare is headquartered in Espoo , Finland .",,FinancialPhraseBank,2025-01-03,neutral,1.0,neutral,"BasWare is headquartered in Espoo , Finland .",FinBERT,neutral,0.016708627343177795,0.037240806967020035,0.02053217962384224,0.9422270655632019
SPY,"The store is located in Poznan in a shopping center named Pestka , the company added .",,FinancialPhraseBank,2025-08-07,neutral,1.0,neutral,"The store is located in Poznan in a shopping center named Pestka , the company added .",FinBERT,neutral,0.056807031854987144,0.06870316714048386,0.011896135285496712,0.919400691986084
SPY,"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .",,FinancialPhraseBank,2024-05-14,neutral,1.0,neutral,"The other seats would go to Edgar Edmonds , an American with experience of the clothing and retail industry , and Christian Fischer , an Austrian with experience in the winter sports goods business .",FinBERT,neutral,0.040206555277109146,0.06020214781165123,0.019995592534542084,0.9198023080825806
SPY,"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",,FinancialPhraseBank,2024-05-02,neutral,1.0,neutral,"Ahlstrom 's 5,700 employees serve customers via sales offices and production facilities in more than 20 countries on six continents .",FinBERT,neutral,0.05684451572597027,0.06820785999298096,0.011363344267010689,0.9204288125038147
SPY,"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .",,FinancialPhraseBank,2024-04-18,neutral,1.0,neutral,"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .",FinBERT,neutral,0.06456310115754604,0.0759216696023941,0.01135856844484806,0.9127197265625
SPY,"According to latest information , Benefon will launch its Twig device on 20 September 2006 .",,FinancialPhraseBank,2025-02-06,neutral,1.0,neutral,"According to latest information , Benefon will launch its Twig device on 20 September 2006 .",FinBERT,neutral,0.06899793818593025,0.07807248830795288,0.009074550122022629,0.9128530025482178
SPY,He will report to CapMan Plc 's CEO Heikki Westerlund .,,FinancialPhraseBank,2024-06-17,neutral,1.0,neutral,He will report to CapMan Plc 's CEO Heikki Westerlund .,FinBERT,neutral,-0.0077806394547224045,0.02532476745545864,0.033105406910181046,0.9415697455406189
SPY,The price will be specified at the completion date .,,FinancialPhraseBank,2025-11-18,neutral,1.0,neutral,The price will be specified at the completion date .,FinBERT,neutral,0.008181564509868622,0.02693912386894226,0.01875755935907364,0.9543033242225647
SPY,A total of $ 78 million will be invested in the project .,,FinancialPhraseBank,2025-09-24,neutral,1.0,neutral,A total of $ 78 million will be invested in the project .,FinBERT,neutral,0.123984488658607,0.13224563002586365,0.008261141367256641,0.8594932556152344
SPY,"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .",,FinancialPhraseBank,2025-12-01,neutral,1.0,neutral,"Finnish IT consultancy Satama Interactive Oyj said on November 13 , 2006 that Jarmo Lonnfors took up the position of CEO .",FinBERT,neutral,0.004802165552973747,0.03265594691038132,0.02785378135740757,0.9394902586936951
SPY,"` Nordea 's definitely too big for Sampo to acquire , ' said an analyst ` But Sampo would appear to have an agenda for Nordea ahead of the privatisation .",,FinancialPhraseBank,2024-08-19,neutral,1.0,neutral," Nordea 's definitely too big for Sampo to acquire , ' said an analyst  But Sampo would appear to have an agenda for Nordea ahead of the privatisation .",FinBERT,neutral,0.006699778139591217,0.042967215180397034,0.03626743704080582,0.9207653403282166
SPY,`` There is no room to modify the share component as we have already indicated . '',,FinancialPhraseBank,2024-09-11,neutral,1.0,neutral, There is no room to modify the share component as we have already indicated . '',FinBERT,neutral,0.01035214215517044,0.040366604924201965,0.030014462769031525,0.9296189546585083
SPY,`` We could be there .,,FinancialPhraseBank,2025-10-17,neutral,1.0,neutral, We could be there .,FinBERT,neutral,0.0577009916305542,0.07918903231620789,0.021488040685653687,0.8993229269981384
SPY,"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .",,FinancialPhraseBank,2024-01-10,neutral,1.0,neutral,"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .",FinBERT,neutral,0.014113936573266983,0.03200661018490791,0.01789267361164093,0.9501006603240967
SPY,"128,538 shares can still be subscribed for with Series E share options , max .",,FinancialPhraseBank,2025-04-07,neutral,1.0,neutral,"128,538 shares can still be subscribed for with Series E share options , max .",FinBERT,neutral,0.03570330422371626,0.04795468971133232,0.012251385487616062,0.9397939443588257
